,title,price,score,sold,store
138,Детский планшет weeliaksi 8 дюймов Android 11 1280x800 IPS планшет для учебы 2 ГБ 32 ГБ четырехъядерный с приложением для детей Google Play 4500 мАч Wifi6,"6 079,11","4,6",18,weelikeit Official Store
139,"Планшет World Premiere】Pad 5 Pro, 11 дюймов, 1920x1200, 12 Гб ОЗУ, 512 Гб ПЗУ, Snapdragon 865, десять ядер, Android 11, 4G/Φ, Двойная сеть, Wi-Fi 6","9 458,10","5,0",5,5G Global Store
140,"Новый Планшет Apple iPad Air 10,9, модель 2022 (64G WLAN версия/M1 чип, жидкий экран Retina","50 303,08","5,0",11,Apple Friend Store
141,"Планшетный ПК ALLDOCUBE iPlay40, 10,4 дюйма, 2K FHD, 2000*1200, 8 ГБ ОЗУ, 128 Гб ПЗУ, Android 10, T618, ЦПУ, LTE, телефонная связь","13 310,70","4,8",269,ALLDOCUBE Direct Store
142,"Планшет на Android 2022, экран 10,0 дюйма, 8 ГБ + 10,1 ГБ","6 196,81",,,Gifts Tablet Pc Store
143,"Teclast M40 Pro планшет на Android 11, восемь ядер, экран 10,1 дюйма, 6 ГБ + 128 ГБ","11 794,60","5,0",67,Teclast Flagship Store
144,"Глобальная премьера планшета ALLDOCUBE iPlay 40 Pro 10,4-дюймовый 2K IPS Android 11 8GB RAM 256GB ROM 8-ядерный чип T618 4G LTE","15 412,50","4,9",215,ALLDOCUBE Official Store
145,"Alldocube KNote X Pro планшет с 10,1-дюймовым дисплеем, четырёхъядерным процессором Gemini lake N4120, ОЗУ 8 Гб, ПЗУ 13,3 ГБ, 128X2560","19 616,10",,,ALLDOCUBE Direct Store
146,"Планшет на Android 11 H30, 10 дюймов, 6000 мАч, 8 ядер, 8 + 128 ГБ","10 761,22",,,Global Smart Tablet Online Store
147,Новый 11-дюймовый планшет Pad5 X101 с процессором Snapdragon Android 10 Google Play PC 6 ГБ ОЗУ 128 Гб ПЗУ Bluetooth клавиатура ноутбук,"7 188,16",,3,Global Smart Tablet Online Store
148,"Оригинальный планшет Android 12 H960, 8-дюймовый ПК 24 + 48 Мп, Google Play, ноутбук, десятиядерный, 8600 мАч, Wi-Fi Pad, 6 ГБ, 128 ГБ, новый планшет 2022 года","5 623,72",,,Global Smart Tablet Online Store
149,New Original Android 11 Pad 5 Pro Global Version Tablet 12GB+512GB Snapdragon 865 Tableta PC 5G Dual SIM Card or WIFI Office MAX,"9 458,10","5,0",7,DONGPAD Official Store
150,"Горячая Распродажа, планшет Blackview Tab, 6 дюймов, Android 11, 5580 мАч, SIM, 8 дюймов, 3 ГБ, 32 ГБ, 4G, Wi-Fi, LTE, телефонные звонки, планшеты, ПК, Kindle","7 674,37",,,Global Smart Tablet Online Store
151,"Глобальная версия Pad X911 телефон с 15,6-дюймовым дисплеем, процессором Qualcomm, Android 10, 10 ядерным процессором, ОЗУ 6 ГБ, ПЗУ 8600 ГБ, 48 МП","5 834,60",,,LUKAS Global Store
152,"Планшет P70 на Android 11, 10 ядер, экран 2022 дюйма, 8 ГБ + 10,1 ГБ","9 830,12",,,LUKAS Global Store
153,"Глобальная версия планшет X7, 8000 мАч, 10 ядер, 6 ГБ, 128 ГБ, Pad, GPS, Face ID, 24 + 48 МП, Wi-Fi, Android 12, ПК, Google Play, 7,1 дюймов, ноутбук","5 918,67",,,LUKAS Global Store
154,"Оригинальный планшет HD Xiaomi с экраном, Snapdragon 845, Android 11,0, 12 Гб ОЗУ, 512 Гб ПЗУ, планшет, телефон с двумя SIM-картами или Wi-Fi","10 929,36","5,0",24,MORE CASE for Store
155,"Планшетный ПК, телефон диагональю 10,1 дюйма, 10 ядер, Поддержка Google Play, память 6 ГБ, 128 ГБ, T10W, 8800 мАч, прошивка IPS с клавиатурой, Android 10, распознаван...","6 725,76",,,LUKAS Global Store
156,"Планшет T16 Pro, 10,1 дюйма, Android 11, 8600 мАч, 12 + 512 ГБ","10 005,27","5,0",5,Tablet PC Global Version Store
157,"Планшет M33 диагональю 10,1 дюйма, 128 ГБ, Android 11, 8600 мАч","10 437,54",,,Tablet PC Global Version Store
158,Планшет H960 Android 12 глобальная Версия 8 дюймов ПК 24 + 48 Мп Google Play десятиядерный 8600 мАч WIFI Pad 6 ГБ 128 ГБ ноутбук,"5 999,94","5,0",34,FAUST Global Online Store
159,"XPPen Artist 22R Pro графический планшет монитор 21,5 дюйма чертежный планшет экран 60 наклон 20 клавиш 2 колеса 120% sRGB","37 577,38","4,9",161,xp-pen Official Store
160,"Планшетный ПК P50, 8600 мАч, большой экран 10,1 дюйма, Android11, 512 ГБ, планшет, Wi-Fi, офисный, GPS, планшет для учебы, Google Play, ноутбук, версия Gobal","9 937,31","5,0",9,Tablet PC Global Version Store
161,"10,1-дюймовый Планшет P60, Android 11, MTK X30, Wi-Fi, 8 ГБ, 10,1 ГБ, GPS, 128 мАч","9 411,16",,10,FAUST Global Online Store
162,"Планшет на Android 8,1, 8800 мАч, 18T, 10,1 дюйма, 4G, Wi-Fi, 512 ГБ","10 379,39",,,Tablet PC Global Version Store
163,"Планшет G20, 10,1 дюйма, Android 11, Google Play, Восьмиядерный процессор MTK6750, Wi-Fi, 6000 мАч, 8 ГБ, 128 ГБ","10 039,60",,,FAUST Global Online Store
164,"Headwolf Wpad1 Android 12 планшет 10,1 дюйма Octa-Core MTK MT6762 4 ГБ ОЗУ 128 ГБ ПЗУ 4G LTE ТЕПЕРЕННЫЙ ЗАВОД ПК ПК камера 8MP+16MP","10 508,30",,,Headwolf Official Store
165,Планшетный ПК Pad 5 Android 10 Snapdragon 865 8800 мАч Google Play 11 дюймов WIFI 6 ГБ 128 ГБ ноутбук WPS Office 13 + 24 МП,"8 590,06","4,8",79,FAUST Global Online Store
166,"Lenovo M8 планшет, четырёхъядерный, 3 Гб ОЗУ 32 Гб ПЗУ, экран 8 дюймов","8 390,39","4,7",56,Lenovo Online Store
167,"Оригинальный игровой Планшет Lenovo LEGION Y700 Legion 2022, 8,8 дюйма, 6550 мАч, 45 Вт, зарядка 2560*1600, планшет для одной руки","49 377,59",,,Lenovo Online Store
168,"Оригинальный Планшет Lenovo Tab P12 Pro, Xiaoxin Pad Pro 12,6, Wi-Fi, Восьмиядерный процессор Snapdragon 870, 8 ГБ, 256 ГБ, 12,6 дюйма, 2K, OLED, 10200 мАч","69 984,34",,,Lenovo Online Store
169,Global Version Pad 5 Original Android Tablet 8 Inch 8GB 256GB Rom 2K Display Screen Tablet Android 8800mAh tablet Pc 5G Network,"5 519,33","5,0",65,Explosive digital shop Store
170,"Планшет Lenovo Tab P11 Pro 2020 Xiaoxin Pad Pro, Восьмиядерный процессор Snapdragon 730G, 6 ГБ ОЗУ 128 Гб ПЗУ, экран 11,5 дюйма 2,5 K OLED, на базе Android 11, 8600 мАч","18 641,56","5,0",140,HongFa Tech Global Store
171,"ALLDOCUBE X планшет на Android 11, экран 10,5 дюйма, 8 ГБ + 128 Гб, 1920X1280","15 412,50","4,8",119,ALLDOCUBE Direct Store
172,"BDF Pro Новый 8-дюймовый планшетный ПК Android 9,0 Восьмиядерный 3G сеть Google Play 4 Гб ОЗУ 64 Гб ПЗУ две камеры Две SIM-карты телефон планшеты","4 957,45","4,9",38,ShenZhen BDF Tablet Technology Co. Store
173,"HONOR Mediapad V7 Pro планшет, экран 11 дюймов, Восьмиядерный, 8 ГБ ОЗУ 2,5 Гб ПЗУ","26 272,50","5,0",4,Panda- ZG Store
174,"ALLDOCUBE X Game 10,5-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 8 Гб, ПЗУ 128 ГБ, Android 11","17 695,75","4,8",69,ALLDOCUBE Official Store
175,Синий 7 дюймов HD IPS Детские планшеты Android 11 WIFI 6 Quad Core 2GB 32GB 3000mAh G-сенсор Обучающие планшеты для детей с приложением для детей D+ 2022 подарок,"5 084,25","4,6",64,CWOWDEFU Official Store
176,"Планшет Huawei MatePad T 10 32GB LTE (Официальная гарантия, возможность самовывоза, бесплатная доставка, билайн)","13 990,00",,,Билайн - официальный магазин
177,"Планшет с 10,1-дюймовым дисплеем, четырёхъядерным процессором MTK6735, Android 10,1, ОЗУ 1 ГБ, ПЗУ 16 ГБ, 4G LTE","4 036,86","4,6",58,DIGITALTOOLS Technology Ltd. 
178,"Планшет Blackview Tab 11, 8 ядер, 8 + 128 ГБ, 10,36 дюйма, 6580 мАч","13 500,56","4,9",167,BLACKVIEW Global Store
179,"Планшет Android 2022 оригинальный, 12 Гб + 512 Гб","12 388,71","5,0",34,DONGPAD Official Store
180,"Teclast T40 Pro 10,4 дюйма 2000x120 0 IPS Android 11 8 ГБ ОЗУ 128 Гб ПЗУ T618 Восьмиядерный 4G сетевой wifi планшетный ПК","13 386,36","5,0",70,Teclast Global Authorized Store
181,"Ноутбук BDF, 10,1 дюйма, Android 6,0, 1 ГБ ОЗУ, 8 Гб ПЗУ, четырехъядерный процессор, клавиатура, мышь, Wi-Fi, мини нетбук, Bluetooth, RJ45","6 305,40","5,0",1,ShenZhen BDF Tablet Technology Co. Store
182,"2021 BDF новый ноутбук 10,1 дюймов 10 дюймов четырехъядерный Android 6,0 7029 1,5 ГГц WiFi Bluetooth hipad pro мини компьютер ПК","6 381,06","5,0",2,ShenZhen BDF Tablet Technology Co. Store
183,"Glavey планшет с 10,1-дюймовым дисплеем, четырёхъядерным процессором Z3735G, ОЗУ 1 ГБ, ПЗУ 64 ГБ, 11,6x1366, Windows 10","8 768,71","5,0",8,Tablet inventory Store
184,"Новинка, Оригинальный планшет, 512 ГБ, Snapdragon 865, HD, 4K, Android, планшеты, ПК, двойная Sim-карта или Wi-Fi, планшет Mi","12 089,55","5,0",52,Global electronic millet Store
185,"Детский планшет CWOWDEFU, 7 дюймов, Android 11, 2 Гб, 32 ГБ, четырёхъядерный, Wi-Fi 6, 1024*600 HD, Google Play с приложением для детей, планшетный ПК для детей с Защита ...","5 100,37","5,0",65,CWOWDEFU Official Store
186,Глобальная версия Xiaomi Pad 5 Tablet 128GB / 256GB Snapdragon 860 11 '' WQHD + 120Hz Display Quad Stereo Speakers 8720mAh Battery,"24 450,94","4,9",620,Xiaomi Mi Store
187,"Teclast M40S планшет на Android 10,1, восемь ядер, экран 11,0 дюйма, 4 Гб + 128 ГБ","11 145,14",,10,Teclast Global Store
188,"Планшет, 8 ГБ + 128 ГБ, android 10,0, 10,1 дюйма, Wi-Fi, 4G, сетевой планшет, Новый Bluetooth, 4G сеть, Tbalet, десять ядер, Wi-Fi, планшетный ПК","5 828,99",,,Gifts Tablet Pc Store
189,"Планшет Lenovo Tab P11 Xiaoxin Pad P11/K11, 8-ядерный, экран 11 дюймов, 4 Гб + 64 Гб/6 ГБ + 128 ГБ","13 310,70","4,8",91,Lenovo Flourish Store
190,"Lenovo XiaoXin Pad Pro WiFi планшет 11,5 ""6 ГБ 128 ГБ Android 10 Qualcomm Snapdragon 730G Восьмиядерный планшет глобальная прошивка p11 pro","19 195,04","5,0",8,PC-Online Components Store
191,"10,1-дюймовый планшет на Android 10,0, 10 ядер, 8 ГБ ОЗУ 10,1 Гб ПЗУ","6 011,15",,,delicate tablet store Store
192,"Оригинальный планшет на Android 9,0, 10,1 дюйма, 4 ГБ/64 ГБ, 3G + Wi-Fi, SIM, телефонные звонки, планшеты, ПК, поддержка пользовательской Фотографии Задней Кр...","5 632,82","4,5",35,BDF BDF Tablet Global Store Store
193,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 8 Гб, ПЗУ 2022 ГБ, Android 10,0","6 179,29",,,Fashion tablet Store
194,"Новинка 2022, телефон, планшет Android 11,0 Pad 5 Pro, 12 Гб + 512 ГБ, Snapdragon 845, планшеты, ПК, телефон с двумя SIM-картами или Wi-Fi, HD, 4K, Mi","10 999,42","4,5",50,TRENDY TABLET Store
195,"Планшет на Android 10,1, восемь ядер, экран 9,0 дюйма, 4 Гб + 64 ГБ","5 899,75","4,6",254,SZ BDF TabletS Store
196,"Планшет на Android 10,0, 2022 дюйма, 8 + 10,1 ГБ, 10 ядер, Wi-Fi, Bluetooth","6 126,75",,,Fashion tablet Store
197,"HUAWEI MatePad Pro планшет, экран 11 дюймов, Восьмиядерный, 2022 мАч","48 971,94",,,Huawei online Store
198,"Планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 8 Гб, ПЗУ 10,0 ГБ, 128x10,1, 800 мАч","6 126,75",,,Fashion tablet Store
199,"Планшет weeliaksi F11W, 10,1 дюйма, Android 11, 3 ГБ ОЗУ, 32 Гб ПЗУ, X 80 0 IPS, ультратонкие планшеты, ПК, Allwinner A133, четырехъядерный, AX, Wi-Fi 6","6 202,41","5,0",4,weelikeit Official Store
200,"BDF Pro Новый 8-дюймовый планшетный ПК Android 9,0 Восьмиядерный 3G сеть Google Play 4 Гб ОЗУ 64 Гб ПЗУ две камеры Две SIM-карты телефон планшеты","4 855,16","4,8",23,BDF BDF Tablet Global Store Store
201,"Планшет на Android 2022, восемь ядер, экран 10,1 дюйма, 8 ГБ + 128 ГБ","6 179,29",,,Fashion tablet Store
202,"Планшетофон с динамиком, планшет Pro, 8 ГБ ОЗУ, 128 Гб ПЗУ, планшеты Android 10,0, двойной вызов GPS, Bluetooth, Google Play","7 780,86",,,Shop1100048106 Store
203,Динамик верхний (слуховой) для Asus ZC520KL,"370,00","5,0",3,Mobparts Store
204,"Планшет Lenovo Xiaoxin Pad Pro, 11,5 дюйма, Wi-Fi, процессор Snapdragon 730G, 6 ГБ + 128 ГБ памяти, OLED-экран 2,5 K, аккумулятор 8600 мАч","18 985,56","5,0",3,iTechnology Life
205,"Blackview Tab 6 планшет с 8-дюймовым дисплеем, ОЗУ 3 ГБ, ПЗУ 32 ГБ, 5580 мАч, Android 11","7 565,78","4,9",137,BLACKVIEW Authorized Store
206,"ALLDOCUBE kPad планшет на Android 11, экран 10,4 дюйма, 4 Гб + 64 ГБ","9 667,58","4,9",290,ALLDOCUBE Official Store
207,"Планшет Teclast T40 Pro на Android 11, восемь ядер, экран 128 дюйма, 8 ГБ + 10,4 ГБ","14 885,65","4,7",279,Teclast official-Global Store
208,"Планшет с 2,5-дюймовым дисплеем, десятиядерным процессором, ОЗУ 8 Гб, ПЗУ 10,1 ГБ, 128x1280, 4G LTE, 800 МП, Wi-Fi, Bluetooth","6 088,21",,,Gifts Tablet Pc Store
209,"Новинка, графический планшет Artist 12 Pen, монитор для рисования, планшет 127% sRGB 8192 уровня с 8 клавишами наклона, Поддержка Windows mac Android","12 684,36","4,9",107,Graphics Tablet Store
210,"Планшет на Android 2022, восемь ядер, экран 10,1 дюйма, 6 ГБ + 128 ГБ","6 280,18",,,delicate tablet store Store
